subject,activity,domain,acc_component,motion,derivative,axis,statistic,value
2,LAYING,time,body,linear,2,Z,mean,-0.10724561041666666
2,LAYING,time,body,linear,2,X,sd,-0.9740594647916667
2,LAYING,time,body,linear,2,Y,sd,-0.9802773987500001
2,LAYING,time,body,linear,2,Z,sd,-0.984233296875
2,LAYING,time,gravity,linear,2,X,mean,-0.509754238125
2,LAYING,time,gravity,linear,2,Y,mean,0.752536639375
2,LAYING,time,gravity,linear,2,Z,mean,0.6468348795833333
2,LAYING,time,gravity,linear,2,X,sd,-0.9590144414583334
2,LAYING,time,gravity,linear,2,Y,sd,-0.9882118652083334
2,LAYING,time,gravity,linear,2,Z,sd,-0.984230418125
2,LAYING,time,body,linear,3,X,mean,0.08259725116666666
2,LAYING,time,body,linear,3,Y,mean,0.012254788451875
2,LAYING,time,body,linear,3,Z,mean,-0.0018026489562499993
2,LAYING,time,body,linear,3,X,sd,-0.98587216875
2,LAYING,time,body,linear,3,Y,sd,-0.9831725412500001
2,LAYING,time,body,linear,3,Z,sd,-0.9884420143750001
2,LAYING,time,body,angular,2,X,mean,-0.01847660675
2,LAYING,time,body,angular,2,Y,mean,-0.11180082458333333
2,LAYING,time,body,angular,2,Z,mean,0.14488284610416668
2,LAYING,time,body,angular,2,X,sd,-0.9882752329166667
2,LAYING,time,body,angular,2,Y,sd,-0.9822916089583333
2,LAYING,time,body,angular,2,Z,sd,-0.9603065604166667
2,LAYING,time,body,angular,3,X,mean,-0.10197413420833333
2,LAYING,time,body,angular,3,Y,mean,-0.035859017608333335
2,LAYING,time,body,angular,3,Z,mean,-0.07017830208333334
2,LAYING,time,body,angular,3,X,sd,-0.9932358491666667
2,LAYING,time,body,angular,3,Y,sd,-0.9895675379166667
2,LAYING,time,body,angular,3,Z,sd,-0.98803582125
2,LAYING,time,body,linear,2,XYZ,mean,-0.9774354852083333
2,LAYING,time,body,linear,2,XYZ,sd,-0.9728739129166667
2,LAYING,time,gravity,linear,2,XYZ,mean,-0.9774354852083333
2,LAYING,time,gravity,linear,2,XYZ,sd,-0.9728739129166667
2,LAYING,time,body,linear,3,XYZ,mean,-0.9877416960416667
2,LAYING,time,body,linear,3,XYZ,sd,-0.9855180762500001
2,LAYING,time,body,angular,2,XYZ,mean,-0.9500115695833333
2,LAYING,time,body,angular,2,XYZ,sd,-0.9611640539583334
2,LAYING,time,body,angular,3,XYZ,mean,-0.9917670741666668
2,LAYING,time,body,angular,3,XYZ,sd,-0.9897180952083334
2,LAYING,frequency,body,linear,2,X,mean,-0.9767250597916667
2,LAYING,frequency,body,linear,2,Y,mean,-0.9798008779166667
2,LAYING,frequency,body,linear,2,Z,mean,-0.984380981875
2,LAYING,frequency,body,linear,2,X,sd,-0.9732464820833334
2,LAYING,frequency,body,linear,2,Y,sd,-0.981025105625
2,LAYING,frequency,body,linear,2,Z,sd,-0.9847921850000001
2,LAYING,frequency,body,linear,3,X,mean,-0.9858136308333334
2,LAYING,frequency,body,linear,3,Y,mean,-0.9827682504166667
2,LAYING,frequency,body,linear,3,Z,mean,-0.9861971345833335
2,LAYING,frequency,body,linear,3,X,sd,-0.9872502558333334
2,LAYING,frequency,body,linear,3,Y,sd,-0.9849873929166668
2,LAYING,frequency,body,linear,3,Z,sd,-0.9893453685416668
2,LAYING,frequency,body,angular,2,X,mean,-0.9864311425000001
2,LAYING,frequency,body,angular,2,Y,mean,-0.9833216354166667
2,LAYING,frequency,body,angular,2,Z,mean,-0.9626718875000001
2,LAYING,frequency,body,angular,2,X,sd,-0.9888606858333334
2,LAYING,frequency,body,angular,2,Y,sd,-0.9819106164583334
2,LAYING,frequency,body,angular,2,Z,sd,-0.9631742222916667
2,LAYING,frequency,body,linear,2,XYZ,mean,-0.9751101964583334
2,LAYING,frequency,body,linear,2,XYZ,sd,-0.9751213879166667
2,LAYING,frequency,body,linear,3,XYZ,mean,-0.9853741147916667
2,LAYING,frequency,body,linear,3,XYZ,sd,-0.9845684891666667
2,LAYING,frequency,body,angular,2,XYZ,mean,-0.9721129727083334
2,LAYING,frequency,body,angular,2,XYZ,sd,-0.96109837875
2,LAYING,frequency,body,angular,3,XYZ,mean,-0.9902487022916667
2,LAYING,frequency,body,angular,3,XYZ,sd,-0.9894926604166667
2,SITTING,time,body,linear,2,Z,mean,-0.10921827245652174
2,SITTING,time,body,linear,2,X,sd,-0.9868222795652175
2,SITTING,time,body,linear,2,Y,sd,-0.9507044991304349
2,SITTING,time,body,linear,2,Z,sd,-0.9598281717391305
2,SITTING,time,gravity,linear,2,X,mean,0.9404772730434783
2,SITTING,time,gravity,linear,2,Y,mean,-0.1056300244987826
2,SITTING,time,gravity,linear,2,Z,mean,0.19872676876086956
2,SITTING,time,gravity,linear,2,X,sd,-0.9799887608695653
2,SITTING,time,gravity,linear,2,Y,sd,-0.9567502730434783
2,SITTING,time,gravity,linear,2,Z,sd,-0.9544158730434783
2,SITTING,time,body,linear,3,X,mean,0.0722564387173913
2,SITTING,time,body,linear,3,Y,mean,0.011695451132391304
2,SITTING,time,body,linear,3,Z,mean,0.0076054692986956525
2,SITTING,time,body,linear,3,X,sd,-0.9880558541304348
2,SITTING,time,body,linear,3,Y,sd,-0.9779839554347827
2,SITTING,time,body,linear,3,Z,sd,-0.9875182117391305
2,SITTING,time,body,angular,2,X,mean,-0.045470662043478265
2,SITTING,time,body,angular,2,Y,mean,-0.05992867970434783
2,SITTING,time,body,angular,2,Z,mean,0.0412277462173913
2,SITTING,time,body,angular,2,X,sd,-0.985742027826087
2,SITTING,time,body,angular,2,Y,sd,-0.9789195269565217
2,SITTING,time,body,angular,2,Z,sd,-0.9598037086956522
2,SITTING,time,body,angular,3,X,mean,-0.0936328412826087
2,SITTING,time,body,angular,3,Y,mean,-0.04156020291304348
2,SITTING,time,body,angular,3,Z,mean,-0.04358509665
2,SITTING,time,body,angular,3,X,sd,-0.9897090230434783
2,SITTING,time,body,angular,3,Y,sd,-0.9908896147826087
2,SITTING,time,body,angular,3,Z,sd,-0.985542325652174
2,SITTING,time,body,linear,2,XYZ,mean,-0.9678936239130435
2,SITTING,time,body,linear,2,XYZ,sd,-0.9530814441304348
2,SITTING,time,gravity,linear,2,XYZ,mean,-0.9678936239130435
2,SITTING,time,gravity,linear,2,XYZ,sd,-0.9530814441304348
2,SITTING,time,body,linear,3,XYZ,mean,-0.9867747130434783
2,SITTING,time,body,linear,3,XYZ,sd,-0.9844758680434783
2,SITTING,time,body,angular,2,XYZ,mean,-0.946035087173913
2,SITTING,time,body,angular,2,XYZ,sd,-0.9613136241304348
2,SITTING,time,body,angular,3,XYZ,mean,-0.9910814939130436
2,SITTING,time,body,angular,3,XYZ,sd,-0.9895949195652174
2,SITTING,frequency,body,linear,2,X,mean,-0.985803840652174
2,SITTING,frequency,body,linear,2,Y,mean,-0.957343498478261
2,SITTING,frequency,body,linear,2,Z,mean,-0.9701621726086957
2,SITTING,frequency,body,linear,2,X,sd,-0.9873620900000001
2,SITTING,frequency,body,linear,2,Y,sd,-0.9500737541304348
2,SITTING,frequency,body,linear,2,Z,sd,-0.9568628641304349
2,SITTING,frequency,body,linear,3,X,mean,-0.9878487936956521
2,SITTING,frequency,body,linear,3,Y,mean,-0.977139702826087
2,SITTING,frequency,body,linear,3,Z,mean,-0.9851290502173914
2,SITTING,frequency,body,linear,3,X,sd,-0.9894591073913044
2,SITTING,frequency,body,linear,3,Y,sd,-0.9808042284782609
2,SITTING,frequency,body,linear,3,Z,sd,-0.9885708041304349
2,SITTING,frequency,body,angular,2,X,mean,-0.9826213895652175
2,SITTING,frequency,body,angular,2,Y,mean,-0.9821009236956523
2,SITTING,frequency,body,angular,2,Z,mean,-0.9598148223913043
2,SITTING,frequency,body,angular,2,X,sd,-0.9868085015217392
2,SITTING,frequency,body,angular,2,Y,sd,-0.9773561886956522
2,SITTING,frequency,body,angular,2,Z,sd,-0.9635226597826088
2,SITTING,frequency,body,linear,2,XYZ,mean,-0.9612737482608696
2,SITTING,frequency,body,linear,2,XYZ,sd,-0.9555756021739131
2,SITTING,frequency,body,linear,3,XYZ,mean,-0.9838746989130436
2,SITTING,frequency,body,linear,3,XYZ,sd,-0.9841241858695653
2,SITTING,frequency,body,angular,2,XYZ,mean,-0.9718405960869565
2,SITTING,frequency,body,angular,2,XYZ,sd,-0.9613857452173913
2,SITTING,frequency,body,angular,3,XYZ,mean,-0.9898619508695653
2,SITTING,frequency,body,angular,3,XYZ,sd,-0.9896329089130436
2,STANDING,time,body,linear,2,Z,mean,-0.10590853605555556
2,STANDING,time,body,linear,2,X,sd,-0.9872718892592593
2,STANDING,time,body,linear,2,Y,sd,-0.9573049892592593
2,STANDING,time,body,linear,2,Z,sd,-0.9497418512962963
2,STANDING,time,gravity,linear,2,X,mean,0.8969285668518518
2,STANDING,time,gravity,linear,2,Y,mean,-0.37006269685185184
2,STANDING,time,gravity,linear,2,Z,mean,0.1297471612222222
2,STANDING,time,gravity,linear,2,X,sd,-0.9866858187037038
2,STANDING,time,gravity,linear,2,Y,sd,-0.9741944203703704
2,STANDING,time,gravity,linear,2,Z,sd,-0.9459270787037037
2,STANDING,time,body,linear,3,X,mean,0.07475885975925926
2,STANDING,time,body,linear,3,Y,mean,0.010329177479444444
2,STANDING,time,body,linear,3,Z,mean,-0.008371588467222222
2,STANDING,time,body,linear,3,X,sd,-0.9810857155555556
2,STANDING,time,body,linear,3,Y,sd,-0.9710594396296297
2,STANDING,time,body,linear,3,Z,sd,-0.9828414464814815
2,STANDING,time,body,angular,2,X,mean,-0.023862387571296297
2,STANDING,time,body,angular,2,Y,mean,-0.08203965775925927
2,STANDING,time,body,angular,2,Z,mean,0.08783516954814814
2,STANDING,time,body,angular,2,X,sd,-0.9729986298148149
2,STANDING,time,body,angular,2,Y,sd,-0.9714419964814816
2,STANDING,time,body,angular,2,Z,sd,-0.9648567018518519
2,STANDING,time,body,angular,3,X,mean,-0.1055621578888889
2,STANDING,time,body,angular,3,Y,mean,-0.04224195353703704
2,STANDING,time,body,angular,3,Z,mean,-0.054653947942592596
2,STANDING,time,body,angular,3,X,sd,-0.9793240007407408
2,STANDING,time,body,angular,3,Y,sd,-0.9834472585185186
2,STANDING,time,body,angular,3,Z,sd,-0.9736101183333333
2,STANDING,time,body,linear,2,XYZ,mean,-0.9658751812962963
2,STANDING,time,body,linear,2,XYZ,sd,-0.957874965
2,STANDING,time,gravity,linear,2,XYZ,mean,-0.9658751812962963
2,STANDING,time,gravity,linear,2,XYZ,sd,-0.957874965
2,STANDING,time,body,linear,3,XYZ,mean,-0.9804890774074074
2,STANDING,time,body,linear,3,XYZ,sd,-0.9766752801851852
2,STANDING,time,body,angular,2,XYZ,mean,-0.9634663418518519
2,STANDING,time,body,angular,2,XYZ,sd,-0.9539433803703704
2,STANDING,time,body,angular,3,XYZ,mean,-0.9839519042592593
2,STANDING,time,body,angular,3,XYZ,sd,-0.9772044277777778
2,STANDING,frequency,body,linear,2,X,mean,-0.9839467398148148
2,STANDING,frequency,body,linear,2,Y,mean,-0.9598716974074074
2,STANDING,frequency,body,linear,2,Z,mean,-0.9624711957407408
2,STANDING,frequency,body,linear,2,X,sd,-0.9890564698148149
2,STANDING,frequency,body,linear,2,Y,sd,-0.9579088422222222
2,STANDING,frequency,body,linear,2,Z,sd,-0.9464335835185186
2,STANDING,frequency,body,linear,3,X,mean,-0.9809732416666668
2,STANDING,frequency,body,linear,3,Y,mean,-0.970851337962963
2,STANDING,frequency,body,linear,3,Z,mean,-0.9797751520370371
2,STANDING,frequency,body,linear,3,X,sd,-0.9830079237037037
2,STANDING,frequency,body,linear,3,Y,sd,-0.9735202411111111
2,STANDING,frequency,body,linear,3,Z,sd,-0.9845999051851853
2,STANDING,frequency,body,angular,2,X,mean,-0.967037112037037
2,STANDING,frequency,body,angular,2,Y,mean,-0.9725761529629631
2,STANDING,frequency,body,angular,2,Z,mean,-0.9606276961111111
2,STANDING,frequency,body,angular,2,X,sd,-0.9749881246296297
2,STANDING,frequency,body,angular,2,Y,sd,-0.9710360503703704
2,STANDING,frequency,body,angular,2,Z,sd,-0.9697542957407408
2,STANDING,frequency,body,linear,2,XYZ,mean,-0.9640521664814815
2,STANDING,frequency,body,linear,2,XYZ,sd,-0.9605193814814815
2,STANDING,frequency,body,linear,3,XYZ,mean,-0.9770652955555557
2,STANDING,frequency,body,linear,3,XYZ,sd,-0.97516046
2,STANDING,frequency,body,angular,2,XYZ,mean,-0.9617759048148149
2,STANDING,frequency,body,angular,2,XYZ,sd,-0.9567887257407408
2,STANDING,frequency,body,angular,3,XYZ,mean,-0.9778498274074074
2,STANDING,frequency,body,angular,3,XYZ,sd,-0.9777542981481482
2,WALKING,time,body,linear,2,Z,mean,-0.10550035796610169
2,WALKING,time,body,linear,2,X,sd,-0.4236428384745763
2,WALKING,time,body,linear,2,Y,sd,-0.07809125331186441
2,WALKING,time,body,linear,2,Z,sd,-0.42525752491525426
2,WALKING,time,gravity,linear,2,X,mean,0.9130173333898305
2,WALKING,time,gravity,linear,2,Y,mean,-0.34660709
2,WALKING,time,gravity,linear,2,Z,mean,0.08472708711864406
2,WALKING,time,gravity,linear,2,X,sd,-0.9726932013559322
2,WALKING,time,gravity,linear,2,Y,sd,-0.972116879661017
2,WALKING,time,gravity,linear,2,Z,sd,-0.9720728476271187
2,WALKING,time,body,linear,3,X,mean,0.0618080696279661
2,WALKING,time,body,linear,3,Y,mean,0.018249267928813546
2,WALKING,time,body,linear,3,Z,mean,0.007895337066101698
2,WALKING,time,body,linear,3,X,sd,-0.277530462620339
2,WALKING,time,body,linear,3,Y,sd,-0.01660223628474576
2,WALKING,time,body,linear,3,Z,sd,-0.5860904189830509
2,WALKING,time,body,angular,2,X,mean,-0.05302581573474576
2,WALKING,time,body,angular,2,Y,mean,-0.04823823169491526
2,WALKING,time,body,angular,2,Z,mean,0.0828336633220339
2,WALKING,time,body,angular,2,X,sd,-0.5615502557627119
2,WALKING,time,body,angular,2,Y,sd,-0.5384536677966102
2,WALKING,time,body,angular,2,Z,sd,-0.4810855350847458
2,WALKING,time,body,angular,3,X,mean,-0.08188334291525423
2,WALKING,time,body,angular,3,Y,mean,-0.05382994490677966
2,WALKING,time,body,angular,3,Z,mean,-0.051493915683050846
2,WALKING,time,body,angular,3,X,sd,-0.3895498315254237
2,WALKING,time,body,angular,3,Y,sd,-0.6341404361016949
2,WALKING,time,body,angular,3,Z,sd,-0.4354926772881356
2,WALKING,time,body,linear,2,XYZ,mean,-0.2904075937288136
2,WALKING,time,body,linear,2,XYZ,sd,-0.4225441693220339
2,WALKING,time,gravity,linear,2,XYZ,mean,-0.2904075937288136
2,WALKING,time,gravity,linear,2,XYZ,sd,-0.4225441693220339
2,WALKING,time,body,linear,3,XYZ,mean,-0.28142415388135594
2,WALKING,time,body,linear,3,XYZ,sd,-0.16415098512711865
2,WALKING,time,body,angular,2,XYZ,mean,-0.44654909288135597
2,WALKING,time,body,angular,2,XYZ,sd,-0.5530199162711865
2,WALKING,time,body,angular,3,XYZ,mean,-0.5479119503389831
2,WALKING,time,body,angular,3,XYZ,sd,-0.5577981513559322
2,WALKING,frequency,body,linear,2,X,mean,-0.3460481610169492
2,WALKING,frequency,body,linear,2,Y,mean,-0.02190481033220339
2,WALKING,frequency,body,linear,2,Z,mean,-0.4538063698305085
2,WALKING,frequency,body,linear,2,X,sd,-0.4576513837288136
2,WALKING,frequency,body,linear,2,Y,sd,-0.16921968620338984
2,WALKING,frequency,body,linear,2,Z,sd,-0.455222146440678
2,WALKING,frequency,body,linear,3,X,mean,-0.30461532288135595
2,WALKING,frequency,body,linear,3,Y,mean,-0.07876408366101695
2,WALKING,frequency,body,linear,3,Z,mean,-0.554956709661017
2,WALKING,frequency,body,linear,3,X,sd,-0.31431306340677967
2,WALKING,frequency,body,linear,3,Y,sd,-0.015332952008474576
2,WALKING,frequency,body,linear,3,Z,sd,-0.6158981884745763
2,WALKING,frequency,body,angular,2,X,mean,-0.42971353610169494
2,WALKING,frequency,body,angular,2,Y,mean,-0.5547721122033898
2,WALKING,frequency,body,angular,2,Z,mean,-0.39665990745762714
2,WALKING,frequency,body,angular,2,X,sd,-0.6040530191525424
2,WALKING,frequency,body,angular,2,Y,sd,-0.5330469525423729
2,WALKING,frequency,body,angular,2,Z,sd,-0.5598566350847458
2,WALKING,frequency,body,linear,2,XYZ,mean,-0.3242894279322034
2,WALKING,frequency,body,linear,2,XYZ,sd,-0.5771052116949152
2,WALKING,frequency,body,linear,3,XYZ,mean,-0.16906435281355933
2,WALKING,frequency,body,linear,3,XYZ,sd,-0.16409196944915255
2,WALKING,frequency,body,angular,2,XYZ,mean,-0.5307048147457627
2,WALKING,frequency,body,angular,2,XYZ,sd,-0.651792839661017
2,WALKING,frequency,body,angular,3,XYZ,mean,-0.5832492933898306
2,WALKING,frequency,body,angular,3,XYZ,sd,-0.5581045547457627
2,WALKING_DOWNSTAIRS,time,body,linear,2,Z,mean,-0.11681294238297872
2,WALKING_DOWNSTAIRS,time,body,linear,2,X,sd,0.046366681444680855
2,WALKING_DOWNSTAIRS,time,body,linear,2,Y,sd,0.26288178895106384
2,WALKING_DOWNSTAIRS,time,body,linear,2,Z,sd,-0.10283790806382978
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,mean,0.8618313455319149
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,mean,-0.3257801006382979
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,mean,-0.04388901627234042
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,X,sd,-0.9403617595744681
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,Y,sd,-0.9400685255319149
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,Z,sd,-0.9314383131914894
2,WALKING_DOWNSTAIRS,time,body,linear,3,X,mean,0.11004061556957447
2,WALKING_DOWNSTAIRS,time,body,linear,3,Y,mean,-0.003279590814893612
2,WALKING_DOWNSTAIRS,time,body,linear,3,Z,mean,-0.020935167776595754
2,WALKING_DOWNSTAIRS,time,body,linear,3,X,sd,0.14724914323829788
2,WALKING_DOWNSTAIRS,time,body,linear,3,Y,sd,0.1268280145574468
2,WALKING_DOWNSTAIRS,time,body,linear,3,Z,sd,-0.3401220231914894
2,WALKING_DOWNSTAIRS,time,body,angular,2,X,mean,-0.11594735287234043
2,WALKING_DOWNSTAIRS,time,body,angular,2,Y,mean,-0.004823292319148936
2,WALKING_DOWNSTAIRS,time,body,angular,2,Z,mean,0.09717380890638298
2,WALKING_DOWNSTAIRS,time,body,angular,2,X,sd,-0.3207892300085107
2,WALKING_DOWNSTAIRS,time,body,angular,2,Y,sd,-0.415739144893617
2,WALKING_DOWNSTAIRS,time,body,angular,2,Z,sd,-0.2794183880425532
2,WALKING_DOWNSTAIRS,time,body,angular,3,X,mean,-0.05810384985106383
2,WALKING_DOWNSTAIRS,time,body,angular,3,Y,mean,-0.04214702575319149
2,WALKING_DOWNSTAIRS,time,body,angular,3,Z,mean,-0.0710229816893617
2,WALKING_DOWNSTAIRS,time,body,angular,3,X,sd,-0.2439405925531915
2,WALKING_DOWNSTAIRS,time,body,angular,3,Y,sd,-0.469396701106383
2,WALKING_DOWNSTAIRS,time,body,angular,3,Z,sd,-0.218266318606383
2,WALKING_DOWNSTAIRS,time,body,linear,2,XYZ,mean,0.08995112049787234
2,WALKING_DOWNSTAIRS,time,body,linear,2,XYZ,sd,0.2155863348893617
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,XYZ,mean,0.08995112049787234
2,WALKING_DOWNSTAIRS,time,gravity,linear,2,XYZ,sd,0.2155863348893617
2,WALKING_DOWNSTAIRS,time,body,linear,3,XYZ,mean,0.005655163351063829
2,WALKING_DOWNSTAIRS,time,body,linear,3,XYZ,sd,0.22961718512765958
2,WALKING_DOWNSTAIRS,time,body,angular,2,XYZ,mean,-0.16218858693042554
2,WALKING_DOWNSTAIRS,time,body,angular,2,XYZ,sd,-0.2748441105319149
2,WALKING_DOWNSTAIRS,time,body,angular,3,XYZ,mean,-0.4108726714893617
2,WALKING_DOWNSTAIRS,time,body,angular,3,XYZ,sd,-0.3431878754042553
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,mean,0.11284116032553192
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,mean,0.2783450417659575
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,mean,-0.131290772
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,X,sd,0.016104619859574468
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,Y,sd,0.17197397295744682
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,Z,sd,-0.16203289428723405
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,mean,0.13812068108723405
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,mean,0.09620916076170213
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,mean,-0.271498721106383
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,X,sd,0.049959062482978725
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,Y,sd,0.08083334912765959
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,Z,sd,-0.40822742319148936
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,mean,-0.14577597040638296
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,mean,-0.361913824
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,mean,-0.08749447360851063
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,X,sd,-0.37943667436170214
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,Y,sd,-0.45873274744680853
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,Z,sd,-0.42298766510638297
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,mean,0.2934248265914894
2,WALKING_DOWNSTAIRS,frequency,body,linear,2,XYZ,sd,-0.021478788172340425
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,mean,0.22224740957659575
2,WALKING_DOWNSTAIRS,frequency,body,linear,3,XYZ,sd,0.2274807325425532
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,mean,-0.3208385435531915
2,WALKING_DOWNSTAIRS,frequency,body,angular,2,XYZ,sd,-0.37257675536170215
2,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,mean,-0.3801753064893617
2,WALKING_DOWNSTAIRS,frequency,body,angular,3,XYZ,sd,-0.34369898542553196
2,WALKING_UPSTAIRS,time,body,linear,2,Z,mean,-0.15251389952083333
2,WALKING_UPSTAIRS,time,body,linear,2,X,sd,-0.30437640645833336
2,WALKING_UPSTAIRS,time,body,linear,2,Y,sd,0.10802727988958334
2,WALKING_UPSTAIRS,time,body,linear,2,Z,sd,-0.11212102122083334
2,WALKING_UPSTAIRS,time,gravity,linear,2,X,mean,0.7907174185416667
2,WALKING_UPSTAIRS,time,gravity,linear,2,Y,mean,-0.4162148904166667
2,WALKING_UPSTAIRS,time,gravity,linear,2,Z,mean,-0.19588823889166668
2,WALKING_UPSTAIRS,time,gravity,linear,2,X,sd,-0.9344077397916667
2,WALKING_UPSTAIRS,time,gravity,linear,2,Y,sd,-0.92376745375
2,WALKING_UPSTAIRS,time,gravity,linear,2,Z,sd,-0.878004056875
2,WALKING_UPSTAIRS,time,body,linear,3,X,mean,0.07445078395729167
2,WALKING_UPSTAIRS,time,body,linear,3,Y,mean,-0.009709855143333331
2,WALKING_UPSTAIRS,time,body,linear,3,Z,mean,0.019481439250000007
2,WALKING_UPSTAIRS,time,body,linear,3,X,sd,-0.2761218864791667
2,WALKING_UPSTAIRS,time,body,linear,3,Y,sd,-0.18564895422083336
2,WALKING_UPSTAIRS,time,body,linear,3,Z,sd,-0.5737463525000001
2,WALKING_UPSTAIRS,time,body,angular,2,X,mean,-0.057691263458333336
2,WALKING_UPSTAIRS,time,body,angular,2,Y,mean,-0.032088309739583334
2,WALKING_UPSTAIRS,time,body,angular,2,Z,mean,0.06883740216666667
2,WALKING_UPSTAIRS,time,body,angular,2,X,sd,-0.43925305895833333
2,WALKING_UPSTAIRS,time,body,angular,2,Y,sd,-0.4662983366666667
2,WALKING_UPSTAIRS,time,body,angular,2,Z,sd,-0.1639957916791667
2,WALKING_UPSTAIRS,time,body,angular,3,X,mean,-0.08288580013333334
2,WALKING_UPSTAIRS,time,body,angular,3,Y,mean,-0.04240537084583333
2,WALKING_UPSTAIRS,time,body,angular,3,Z,mean,-0.0445157481625
2,WALKING_UPSTAIRS,time,body,angular,3,X,sd,-0.464854363125
2,WALKING_UPSTAIRS,time,body,angular,3,Y,sd,-0.6454913377083333
2,WALKING_UPSTAIRS,time,body,angular,3,Z,sd,-0.4675959610416667
2,WALKING_UPSTAIRS,time,body,linear,2,XYZ,mean,-0.10732267952083334
2,WALKING_UPSTAIRS,time,body,linear,2,XYZ,sd,-0.20597704529583333
2,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,mean,-0.10732267952083334
2,WALKING_UPSTAIRS,time,gravity,linear,2,XYZ,sd,-0.20597704529583333
